Medio empleado;Sexo;Edad;Total
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 30 a 39 años;9
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 40 a 44 años;3
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 45 a 49 años;6
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 50 a 54 años;6
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 55 a 59 años;7
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 60 a 64 años;1
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 65 a 69 años;4
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 70 a 74 años;4
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 75 a 79 años;2
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 80 a 84 años;8
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 85 a 89 años;6
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 90 a 94 años;1
X78. Lesión autoinfligida intencionalmente por objeto cortante;Hombres;De 95 años y más;2
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;Todas las edades;8
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;Menores de 15 años;0
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 15 a 29 años;0
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 30 a 39 años;1
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 40 a 44 años;1
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 45 a 49 años;0
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 50 a 54 años;0
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 55 a 59 años;3
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 60 a 64 años;0
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 65 a 69 años;2
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 70 a 74 años;0
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 75 a 79 años;0
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 80 a 84 años;0
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 85 a 89 años;1
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 90 a 94 años;0
X78. Lesión autoinfligida intencionalmente por objeto cortante;Mujeres;De 95 años y más;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;Todas las edades;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;Menores de 15 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 15 a 29 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 30 a 39 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 40 a 44 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 45 a 49 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 50 a 54 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 55 a 59 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 60 a 64 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 65 a 69 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 70 a 74 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 75 a 79 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 80 a 84 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 85 a 89 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 90 a 94 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Ambos sexos;De 95 años y más;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;Todas las edades;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;Menores de 15 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 15 a 29 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 30 a 39 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 40 a 44 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 45 a 49 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 50 a 54 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 55 a 59 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 60 a 64 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 65 a 69 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 70 a 74 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 75 a 79 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 80 a 84 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 85 a 89 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 90 a 94 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Hombres;De 95 años y más;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;Todas las edades;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;Menores de 15 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 15 a 29 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 30 a 39 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 40 a 44 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 45 a 49 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 50 a 54 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 55 a 59 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 60 a 64 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 65 a 69 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 70 a 74 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 75 a 79 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 80 a 84 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 85 a 89 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 90 a 94 años;0
X79. Lesión autoinfligida intencionalmente por objeto romo o sin filo;Mujeres;De 95 años y más;0
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;Todas las edades;890
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;Menores de 15 años;8
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 15 a 29 años;69
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 30 a 39 años;105
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 40 a 44 años;76
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 45 a 49 años;63
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 50 a 54 años;105
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 55 a 59 años;92
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 60 a 64 años;54
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 65 a 69 años;56
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 70 a 74 años;72
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 75 a 79 años;54
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 80 a 84 años;62
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 85 a 89 años;51
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 90 a 94 años;18
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Ambos sexos;De 95 años y más;5
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;Todas las edades;526
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;Menores de 15 años;4
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 15 a 29 años;45
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 30 a 39 años;70
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 40 a 44 años;47
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 45 a 49 años;42
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 50 a 54 años;57
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 55 a 59 años;50
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 60 a 64 años;27
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 65 a 69 años;25
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 70 a 74 años;34
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 75 a 79 años;28
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 80 a 84 años;43
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 85 a 89 años;37
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 90 a 94 años;14
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Hombres;De 95 años y más;3
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;Todas las edades;364
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;Menores de 15 años;4
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 15 a 29 años;24
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 30 a 39 años;35
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 40 a 44 años;29
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 45 a 49 años;21
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 50 a 54 años;48
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 55 a 59 años;42
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 60 a 64 años;27
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 65 a 69 años;31
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 70 a 74 años;38
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 75 a 79 años;26
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 80 a 84 años;19
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 85 a 89 años;14
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 90 a 94 años;4
X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;Mujeres;De 95 años y más;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;Todas las edades;64
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;Menores de 15 años;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 15 a 29 años;13
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 30 a 39 años;7
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 40 a 44 años;8
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 45 a 49 años;8
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 50 a 54 años;6
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 55 a 59 años;5
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 60 a 64 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 65 a 69 años;6
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 70 a 74 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 75 a 79 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 80 a 84 años;3
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 85 a 89 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 90 a 94 años;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Ambos sexos;De 95 años y más;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;Todas las edades;50
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;Menores de 15 años;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 15 a 29 años;11
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 30 a 39 años;5
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 40 a 44 años;6
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 45 a 49 años;6
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 50 a 54 años;6
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 55 a 59 años;4
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 60 a 64 años;1
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 65 a 69 años;4
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 70 a 74 años;1
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 75 a 79 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 80 a 84 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 85 a 89 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 90 a 94 años;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Hombres;De 95 años y más;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;Todas las edades;14
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;Menores de 15 años;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 15 a 29 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 30 a 39 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 40 a 44 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 45 a 49 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 50 a 54 años;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 55 a 59 años;1
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 60 a 64 años;1
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 65 a 69 años;2
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 70 a 74 años;1
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 75 a 79 años;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 80 a 84 años;1
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 85 a 89 años;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 90 a 94 años;0
X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;Mujeres;De 95 años y más;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;Todas las edades;42
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;Menores de 15 años;1
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 15 a 29 años;5
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 30 a 39 años;12
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 40 a 44 años;2
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 45 a 49 años;5
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 50 a 54 años;6
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 55 a 59 años;2
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 60 a 64 años;2
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 65 a 69 años;2
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 70 a 74 años;2
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 75 a 79 años;3
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 80 a 84 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 85 a 89 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 90 a 94 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Ambos sexos;De 95 años y más;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;Todas las edades;35
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;Menores de 15 años;1
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 15 a 29 años;4
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 30 a 39 años;11
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 40 a 44 años;2
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 45 a 49 años;4
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 50 a 54 años;5
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 55 a 59 años;2
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 60 a 64 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 65 a 69 años;1
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 70 a 74 años;2
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 75 a 79 años;3
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 80 a 84 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 85 a 89 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 90 a 94 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Hombres;De 95 años y más;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;Todas las edades;7
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;Menores de 15 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 15 a 29 años;1
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 30 a 39 años;1
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 40 a 44 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 45 a 49 años;1
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 50 a 54 años;1
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 55 a 59 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 60 a 64 años;2
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 65 a 69 años;1
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 70 a 74 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 75 a 79 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 80 a 84 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 85 a 89 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 90 a 94 años;0
X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;Mujeres;De 95 años y más;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;Todas las edades;3
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;Menores de 15 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 15 a 29 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 30 a 39 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 40 a 44 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 45 a 49 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 50 a 54 años;1
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 55 a 59 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 60 a 64 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 65 a 69 años;1
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 70 a 74 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 75 a 79 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 80 a 84 años;1
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 85 a 89 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 90 a 94 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Ambos sexos;De 95 años y más;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;Todas las edades;3
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;Menores de 15 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 15 a 29 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 30 a 39 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 40 a 44 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 45 a 49 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 50 a 54 años;1
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 55 a 59 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 60 a 64 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 65 a 69 años;1
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 70 a 74 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 75 a 79 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 80 a 84 años;1
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 85 a 89 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 90 a 94 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Hombres;De 95 años y más;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;Todas las edades;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;Menores de 15 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 15 a 29 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 30 a 39 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 40 a 44 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 45 a 49 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 50 a 54 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 55 a 59 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 60 a 64 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 65 a 69 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 70 a 74 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 75 a 79 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 80 a 84 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 85 a 89 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 90 a 94 años;0
X83. Lesión autoinfligida intencionalmente por otros medios especificados;Mujeres;De 95 años y más;0
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;Todas las edades;156
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;Menores de 15 años;0
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 15 a 29 años;9
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 30 a 39 años;19
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 40 a 44 años;22
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 45 a 49 años;18
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 50 a 54 años;15
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 55 a 59 años;19
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 60 a 64 años;9
